Transaction_ID,Invoice_Date,SKU_Code,Customer_Code,Units,Gross_Sales_EUR,Discount_EUR,Rebate_EUR
INV148752,2026-09-28,SKU004,C0072,24,474.02,59.69,20.38
INV148763,2026-09-28,SKU017,C0110,252,2477.59,296.44,90.0
INV148768,2026-09-28,SKU019,C0010,306,8240.3,958.53,404.57
INV148802,2026-09-28,SKU020,C0147,353,14611.15,987.65,165.17
INV148838,2026-09-28,SKU009,C0171,18,67141.23,7048.9,3281.73
INV148867,2026-09-28,SKU003,C0107,33,424.09,27.55,5.08
INV148880,2026-09-28,SKU009,C0113,21,78275.13,9221.86,2764.71
INV148931,2026-09-28,SKU030,C0053,117,16759.01,4646.37,334.61
INV148979,2026-09-28,SKU003,C0150,180,2348.01,594.88,51.83
INV148983,2026-09-28,SKU022,C0082,170,12706.71,1483.11,580.1
INV149010,2026-09-28,SKU006,C0068,288,9401.1,2339.88,155.48
INV149072,2026-09-28,SKU026,C0128,542,8338.36,918.74,425.72
INV149074,2026-09-28,SKU002,C0175,271,5892.45,356.08,67.98
INV149077,2026-09-28,SKU011,C0061,21,87764.26,11427.83,5680.74
INV149118,2026-09-28,SKU026,C0105,121,1883.47,241.91,107.36
INV149136,2026-09-28,SKU016,C0017,320,16569.26,1097.6,213.97
INV149196,2026-09-28,SKU018,C0100,158,2406.87,130.57,23.77
INV149198,2026-09-28,SKU007,C0168,270,12101.42,3456.04,276.19
INV149219,2026-09-28,SKU005,C0106,24,842.28,46.06,8.63
INV149284,2026-09-28,SKU021,C0112,50,2902.46,342.58,183.63
INV149374,2026-09-28,SKU015,C0031,131,4663.49,497.69,238.78
INV149404,2026-09-28,SKU026,C0181,336,5373.14,277.93,58.51
INV149411,2026-09-28,SKU015,C0187,126,4435.03,504.96,237.97
INV149429,2026-09-28,SKU015,C0126,279,9798.58,2300.45,173.71
INV149440,2026-09-28,SKU026,C0064,322,5063.31,260.61,52.62
INV149442,2026-09-28,SKU014,C0020,301,18767.19,2581.79,745.14
INV149494,2026-09-28,SKU016,C0157,190,10305.86,640.47,106.59
INV149498,2026-09-28,SKU025,C0019,230,2775.62,699.22,45.24
INV149505,2026-09-28,SKU027,C0194,64,1152.77,138.09,64.1
INV149546,2026-09-28,SKU005,C0034,44,1499.09,89.71,13.09
INV149574,2026-09-28,SKU008,C0193,3,6911.98,799.47,288.96
INV149616,2026-09-28,SKU027,C0036,266,4878.2,1143.25,91.37
INV149622,2026-09-28,SKU011,C0170,10,40168.7,4463.33,1646.08
INV149648,2026-09-28,SKU008,C0069,5,9179.09,990.97,339.26
INV149678,2026-09-28,SKU022,C0035,271,20518.14,1180.67,180.32
INV149682,2026-09-28,SKU011,C0090,27,108288.49,11072.78,5403.8
INV149785,2026-09-28,SKU019,C0077,387,10598.13,633.12,90.1
INV149820,2026-09-28,SKU021,C0034,143,8473.87,436.77,103.09
